step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_time;step_waiting
924663265;9881;1;9904;9923;Sep 65;0.82;426.05;Sep 26;23;48101.00;0
924663266;9882;1;9904;9923;Sep 55;0.79;426.02;Sep 26;22;48102.00;0
924663267;9882;2;9905;9923;Sep 24;0.81;426.02;Sep 26;23;48103.00;0
924663267;9882;1;9905;9923;Sep 13;0.82;426.02;Sep 26;23;48104.00;0
924663268;9882;1;9905;9923;Sep 13;0.81;426.02;Sep 26;23;48105.00;0
924663269;9882;2;9906;9923;Aug 78;0.79;426.02;Sep 26;24;48106.00;0
924663270;9882;2;9907;9923;Aug 72;0.78;426.02;Sep 26;25;48107.00;0
924663271;9883;1;9907;9923;09. Nov;0.83;426.00;Sep 26;24;48108.00;0
924663272;9883;1;9907;9923;Aug 96;0.81;426.00;Sep 26;24;48109.00;0
924663273;9883;1;9907;9923;Aug 99;0.81;426.00;Sep 26;24;48110.00;0
924663274;9883;2;9907;9923;09. Okt;0.81;426.00;Sep 26;24;48111.00;0
924663275;9883;2;9907;9923;09. Aug;0.80;426.00;Sep 26;24;48112.00;0
924663276;9883;2;9907;9923;09. Sep;0.80;426.00;Sep 26;24;48113.00;0
924663277;9883;2;9907;9923;Sep 27;0.82;426.00;Sep 26;24;48114.00;0
924663278;9883;2;9907;9923;Sep 29;0.81;426.00;Sep 26;24;48115.00;0
924663278;9883;2;9907;9923;Sep 62;0.84;426.00;Sep 26;24;48116.00;0
924663279;9883;2;9907;9923;Sep 66;0.84;426.00;Sep 26;24;48117.00;0
924663280;9883;2;9907;9923;Sep 55;0.81;426.00;Sep 26;24;48118.00;0
924663281;9883;2;9907;9923;Sep 37;0.78;426.00;Sep 26;24;48119.00;0
924663282;9883;2;9907;9923;Sep 17;0.76;426.00;Sep 26;24;48120.00;0
924663283;9883;3;9907;9923;09. Sep;0.75;426.00;Sep 26;24;48121.00;0
924663284;9883;3;9907;9923;Aug 83;0.75;426.00;Sep 26;24;48122.00;0
924663285;9883;3;9907;9923;Aug 37;0.75;426.00;Sep 26;24;48123.00;0
924663286;9883;3;9907;9923;Aug 27;0.73;426.00;Sep 26;24;48124.00;0
924663287;9883;3;9907;9923;Aug 63;0.77;426.00;Sep 26;24;48125.00;0
924663288;9883;3;9907;9923;Aug 51;0.75;426.00;Sep 26;24;48126.00;0
924663289;9883;3;9907;9923;Aug 57;0.78;426.00;Sep 26;24;48127.00;0
924663290;9883;3;9907;9923;Aug 69;0.79;426.00;Sep 26;24;48128.00;0
924663291;9883;3;9907;9923;Aug 65;0.79;426.00;Sep 26;24;48129.00;0
924663292;9883;3;9907;9923;Aug 52;0.77;426.00;Sep 26;24;48130.00;0
924663293;9883;3;9907;9923;08. Nov;0.75;426.00;Sep 26;24;48131.00;0
924663294;9883;3;9907;9923;Jul 98;0.74;426.00;Sep 26;24;48132.00;0
924663295;9883;3;9907;9923;Jul 80;0.73;426.00;Sep 26;24;48133.00;0
924663296;9883;3;9907;9923;Jul 73;0.73;426.00;Sep 26;24;48134.00;0
924663297;9883;3;9907;9923;Jul 52;0.72;426.00;Sep 26;24;48135.00;0
924663298;9884;3;9907;9923;Jul 67;0.73;425.97;Sep 26;23;48136.00;0
924663298;9884;3;9907;9923;Jul 63;0.75;425.97;Sep 26;23;48137.00;0
924663299;9885;3;9907;9923;Jul 83;0.77;425.93;Sep 26;22;48138.00;0
924663300;9885;3;9907;9923;Jul 84;0.76;425.93;Sep 26;22;48139.00;0
924663301;9885;4;9908;9923;Jul 66;0.75;425.93;Sep 26;23;48140.00;0
924663302;9885;3;9908;9923;Jul 49;0.73;425.93;Sep 26;23;48141.00;0
924663303;9885;4;9909;9923;Jul 30;0.72;425.93;Sep 26;24;48142.00;0
924663304;9885;3;9909;9923;Jul 31;0.70;425.93;Sep 26;24;48143.00;0
924663305;9885;3;9909;9923;Jul 18;0.70;425.93;Sep 26;24;48144.00;0
924663306;9885;3;9909;9923;Jun 58;0.68;425.93;Sep 26;24;48145.00;0
924663307;9885;3;9909;9923;Jun 38;0.68;425.93;Sep 26;24;48146.00;0
924663308;9886;3;9909;9923;Jun 79;0.76;425.90;Sep 26;23;48147.00;0
924663310;9886;3;9909;9923;Jun 95;0.76;425.90;Sep 26;23;48148.00;0
924663310;9886;3;9909;9923;Jun 74;0.72;425.90;Sep 26;23;48149.00;0
924663311;9886;1;9909;9923;Jun 84;0.73;425.90;Sep 26;23;48150.00;0
924663312;9888;0;9909;9923;Jul 99;0.79;425.83;Sep 26;21;48151.00;0
924663313;9888;0;9909;9923;Aug 43;0.84;425.83;Sep 26;21;48152.00;0
924663314;9888;0;9909;9923;Aug 49;0.84;425.83;Sep 26;21;48153.00;0
924663315;9888;0;9909;9923;Aug 90;0.89;425.83;Sep 26;21;48154.00;0
924663315;9888;0;9909;9923;Sep 13;0.89;425.83;Sep 26;21;48155.00;0
924663316;9888;0;9909;9923;Aug 98;0.87;425.83;Sep 26;21;48156.00;0
924663317;9888;0;9909;9923;Aug 63;0.86;425.83;Sep 26;21;48157.00;0
924663318;9888;0;9909;9923;Aug 29;0.84;425.83;Sep 26;21;48158.00;0
924663318;9888;1;9910;9923;Jul 62;0.75;425.83;Sep 26;22;48159.00;0
924663320;9888;1;9910;9923;Jul 67;0.78;425.83;Sep 26;22;48160.00;0
924663320;9888;2;9911;9923;Jul 21;0.75;425.83;Sep 26;23;48161.00;0
924663321;9888;1;9911;9923;Jul 45;0.77;425.83;Sep 26;23;48162.00;0
924663322;9888;1;9911;9923;Jul 72;0.78;425.83;Sep 26;23;48163.00;0
924663323;9888;2;9911;9923;Jul 93;0.76;425.83;Sep 26;23;48164.00;0
924663324;9888;1;9911;9923;08. Jan;0.75;425.83;Sep 26;23;48165.00;0
924663325;9888;1;9911;9923;Aug 19;0.77;425.83;Sep 26;23;48166.00;0
924663326;9888;2;9912;9923;Jul 87;0.79;425.83;Sep 26;24;48167.00;0
924663327;9888;2;9913;9923;Jul 35;0.73;425.83;Sep 25;25;48168.00;0
924663328;9888;1;9913;9923;07. Mrz;0.70;425.83;Sep 25;25;48169.00;0
924663329;9888;1;9913;9923;7.00;0.74;425.83;Sep 25;25;48170.00;0
924663330;9888;2;9913;9923;Jul 19;0.77;425.83;Sep 25;25;48171.00;0
924663331;9888;2;9913;9923;Jul 32;0.79;425.83;Sep 25;25;48172.00;0
924663332;9888;2;9913;9923;Jul 47;0.80;425.83;Sep 25;25;48173.00;0
924663332;9888;2;9913;9923;Jul 64;0.81;425.83;Sep 25;25;48174.00;0
924663333;9888;2;9913;9923;Jul 52;0.81;425.83;Sep 25;25;48175.00;0
924663334;9888;2;9913;9923;Jul 18;0.76;425.83;Sep 25;25;48176.00;0
924663335;9889;2;9913;9923;Jul 31;0.78;425.81;Sep 25;24;48177.00;0
924663336;9889;3;9914;9923;Jul 31;0.76;425.81;Sep 25;25;48178.00;0
924663337;9889;2;9914;9923;Jul 21;0.75;425.81;Sep 25;25;48179.00;0
924663338;9889;2;9914;9923;Jul 13;0.75;425.81;Sep 25;25;48180.00;0
924663339;9889;2;9914;9923;Jul 48;0.78;425.81;Sep 25;25;48181.00;0
924663340;9889;2;9914;9923;Jul 99;0.84;425.81;Sep 25;25;48182.00;0
924663341;9889;3;9915;9923;Jul 97;0.83;425.81;Sep 25;26;48183.00;0
924663342;9889;2;9915;9923;Aug 14;0.79;425.81;Sep 25;26;48184.00;0
924663343;9889;2;9915;9923;Aug 18;0.78;425.81;Sep 25;26;48185.00;0
924663344;9889;2;9915;9923;Aug 30;0.79;425.81;Sep 25;26;48186.00;0
924663345;9890;2;9915;9923;Aug 63;0.84;425.79;Sep 25;25;48187.00;0
924663346;9890;3;9916;9923;08. Apr;0.79;425.79;Sep 25;26;48188.00;0
924663347;9890;2;9916;9923;08. Mrz;0.77;425.79;Sep 25;26;48189.00;0
924663348;9890;2;9916;9923;Aug 13;0.77;425.79;Sep 25;26;48190.00;0
924663349;9890;2;9916;9923;Jul 81;0.70;425.79;Sep 25;26;48191.00;0
924663350;9891;2;9916;9923;Aug 34;0.73;425.77;Sep 25;25;48192.00;0
924663351;9891;3;9916;9923;Aug 57;0.75;425.77;Sep 25;25;48193.00;0
924663352;9891;3;9916;9923;Aug 40;0.72;425.77;Sep 25;25;48194.00;0
924663353;9892;3;9916;9923;Sep 16;0.77;425.76;Sep 25;24;48195.00;0
924663354;9892;3;9916;9923;Sep 53;0.78;425.76;Sep 25;24;48196.00;0
924663354;9892;4;9917;9923;Sep 30;0.74;425.76;Sep 25;25;48197.00;0
924663356;9892;3;9917;9923;Sep 61;0.78;425.76;Sep 25;25;48198.00;0
924663356;9892;3;9917;9923;Sep 65;0.79;425.76;Sep 25;25;48199.00;0
924663357;9892;3;9918;9923;Sep 32;0.77;425.76;Sep 25;26;48200.00;0
924663358;9892;2;9919;9923;Aug 85;0.75;425.76;Sep 25;27;48201.00;0
924663360;9892;2;9919;9923;Aug 95;0.77;425.76;Sep 25;27;48202.00;0
924663361;9893;2;9919;9923;09. Jul;0.78;425.76;Sep 25;26;48203.00;0
924663361;9893;2;9919;9923;Sep 21;0.82;425.76;Sep 25;26;48204.00;0
924663362;9893;2;9919;9923;Sep 15;0.80;425.76;Sep 25;26;48205.00;0
924663363;9893;2;9919;9923;Sep 28;0.80;425.76;Sep 25;26;48206.00;0
924663364;9893;2;9919;9923;Sep 26;0.81;425.76;Sep 25;26;48207.00;0
924663365;9893;2;9919;9923;Sep 43;0.81;425.76;Sep 25;26;48208.00;0
924663366;9893;2;9919;9923;Sep 52;0.81;425.76;Sep 25;26;48209.00;0
924663367;9893;2;9919;9923;Sep 34;0.80;425.76;Sep 25;26;48210.00;0
924663368;9893;2;9919;9923;Sep 40;0.82;425.76;Sep 25;26;48211.00;0
924663369;9893;2;9919;9923;09. Sep;0.79;425.76;Sep 25;26;48212.00;0
924663370;9893;3;9920;9923;Aug 75;0.74;425.76;Sep 25;27;48213.00;0
924663371;9894;2;9920;9923;Aug 84;0.78;425.77;Sep 25;26;48214.00;0
924663372;9895;2;9920;9923;Sep 24;0.81;425.73;Sep 25;25;48215.00;0
924663373;9895;2;9920;9923;Sep 48;0.84;425.73;Sep 25;25;48216.00;0
924663374;9895;2;9920;9923;Sep 47;0.84;425.73;Sep 25;25;48217.00;0
924663375;9895;2;9920;9923;Sep 38;0.82;425.73;Sep 25;25;48218.00;0
924663376;9895;2;9920;9923;Sep 68;0.82;425.73;Sep 25;25;48219.00;0
924663377;9895;2;9920;9923;Sep 85;0.83;425.73;Sep 25;25;48220.00;0
924663377;9895;2;9920;9923;Sep 77;0.82;425.73;Sep 25;25;48221.00;0
924663378;9895;2;9920;9923;Sep 57;0.78;425.73;Sep 25;25;48222.00;0
924663379;9895;3;9920;9923;Sep 33;0.76;425.73;Sep 25;25;48223.00;0
924663380;9895;3;9920;9923;Sep 35;0.76;425.73;Sep 25;25;48224.00;0
924663381;9895;3;9920;9923;Sep 25;0.75;425.73;Sep 25;25;48225.00;0
924663382;9895;3;9920;9923;Sep 15;0.75;425.73;Sep 25;25;48226.00;0
924663383;9895;3;9920;9923;09. Feb;0.75;425.73;Sep 25;25;48227.00;0
924663384;9895;3;9920;9923;09. Apr;0.75;425.73;Sep 25;25;48228.00;0
924663385;9895;4;9920;9923;Aug 78;0.72;425.73;Sep 25;25;48229.00;0
924663386;9895;4;9920;9923;Sep 14;0.73;425.73;Sep 25;25;48230.00;0
924663387;9895;4;9920;9923;Sep 37;0.74;425.73;Sep 25;25;48231.00;0
924663388;9895;4;9920;9923;Sep 33;0.75;425.73;Sep 25;25;48232.00;0
924663388;9895;5;9921;9923;Aug 42;0.69;425.73;Sep 25;26;48233.00;0
924663389;9895;4;9921;9923;Aug 70;0.72;425.73;Sep 25;26;48234.00;0
924663390;9895;4;9921;9923;Aug 40;0.71;425.73;Sep 25;26;48235.00;0
924663391;9895;4;9921;9923;Aug 56;0.73;425.73;Sep 25;26;48236.00;0
924663392;9895;4;9921;9923;Aug 14;0.68;425.73;Sep 25;26;48237.00;0
924663393;9895;5;9921;9923;08. Jun;0.68;425.73;Sep 25;26;48238.00;0
924663394;9895;6;9921;9923;Aug 27;0.69;425.73;Sep 25;26;48239.00;0
924663395;9895;2;9921;9923;Aug 28;0.70;425.73;Sep 25;26;48240.00;0
924663396;9895;2;9921;9923;08. Jun;0.68;425.73;Sep 25;26;48241.00;0
924663397;9895;2;9921;9923;Aug 13;0.67;425.73;Sep 25;26;48242.00;0
924663398;9895;2;9921;9923;Aug 35;0.73;425.73;Sep 25;26;48243.00;0
924663399;9896;2;9921;9923;Aug 69;0.77;425.72;Sep 25;25;48244.00;0
924663400;9896;2;9921;9923;Aug 68;0.77;425.72;Sep 25;25;48245.00;0
924663401;9897;2;9921;9923;Aug 72;0.80;425.69;Sep 25;24;48246.00;0
924663402;9897;2;9921;9923;09. Nov;0.83;425.69;Sep 25;24;48247.00;0
924663403;9897;3;9921;9923;Aug 89;0.81;425.69;Sep 25;24;48248.00;0
924663403;9897;3;9921;9923;Aug 77;0.80;425.69;Sep 25;24;48249.00;0
924663404;9897;3;9921;9923;Aug 87;0.81;425.69;Sep 25;24;48250.00;0
924663405;9897;3;9921;9923;Aug 87;0.81;425.69;Sep 25;24;48251.00;0
924663406;9897;3;9921;9923;Aug 69;0.77;425.69;Sep 25;24;48252.00;0
924663407;9897;3;9921;9923;Aug 66;0.77;425.69;Sep 25;24;48253.00;0
924663407;9897;3;9921;9923;Aug 87;0.77;425.69;Sep 25;24;48254.00;0
924663408;9897;3;9921;9923;Aug 75;0.73;425.69;Sep 25;24;48255.00;0
924663409;9897;3;9921;9923;Aug 84;0.74;425.69;Sep 25;24;48256.00;0
924663410;9897;3;9921;9923;09. Okt;0.75;425.69;Sep 25;24;48257.00;0
924663411;9897;3;9921;9923;Sep 28;0.73;425.69;Sep 25;24;48258.00;0
924663412;9898;3;9921;9923;Sep 90;0.76;425.66;Sep 25;23;48259.00;0
924663413;9898;3;9922;9923;Sep 55;0.73;425.66;Sep 25;24;48260.00;0
924663415;9898;1;9922;9923;Sep 84;0.78;425.66;Sep 25;24;48261.00;0
924663416;9898;1;9922;9923;Sep 99;0.83;425.66;Sep 25;24;48262.00;0
924663417;9898;1;9922;9923;Sep 95;0.83;425.66;Sep 25;24;48263.00;0
924663418;9898;1;9922;9923;Sep 90;0.82;425.66;Sep 25;24;48264.00;0
924663418;9898;1;9922;9923;Sep 95;0.83;425.66;Sep 25;24;48265.00;0
924663419;9898;1;9922;9923;10. Mrz;0.82;425.66;Sep 25;24;48266.00;0
924663420;9898;1;9922;9923;Sep 94;0.82;425.66;Sep 25;24;48267.00;0
924663421;9898;1;9922;9923;Sep 79;0.81;425.66;Sep 25;24;48268.00;0
924663422;9898;2;9922;9923;Sep 57;0.81;425.66;Sep 25;24;48269.00;0
924663423;9898;2;9922;9923;Sep 74;0.83;425.66;Sep 25;24;48270.00;0
924663423;9898;2;9922;9923;Sep 48;0.82;425.66;Sep 25;24;48271.00;0
924663424;9898;2;9922;9923;Sep 67;0.85;425.66;Sep 25;24;48272.00;0
924663425;9898;2;9922;9923;Sep 86;0.84;425.66;Sep 25;24;48273.00;0
924663426;9898;2;9922;9923;Okt 31;0.87;425.66;Sep 25;24;48274.00;0
924663427;9898;2;9922;9923;Okt 18;0.84;425.66;Sep 25;24;48275.00;0
924663428;9898;2;9922;9923;Okt 21;0.86;425.66;Sep 25;24;48276.00;0
924663428;9898;2;9922;9923;Okt 35;0.87;425.66;Sep 25;24;48277.00;0
924663429;9898;2;9922;9923;Okt 37;0.84;425.66;Sep 25;24;48278.00;0
924663430;9898;2;9922;9923;Okt 34;0.83;425.66;Sep 25;24;48279.00;0
924663431;9898;2;9922;9923;Okt 35;0.82;425.66;Sep 25;24;48280.00;0
924663432;9898;2;9922;9923;Okt 66;0.84;425.66;Sep 25;24;48281.00;0
924663433;9898;2;9922;9923;Okt 60;0.85;425.66;Sep 25;24;48282.00;0
924663433;9898;2;9922;9923;Okt 54;0.86;425.66;Sep 25;24;48283.00;0
924663434;9898;2;9922;9923;Okt 41;0.85;425.66;Sep 25;24;48284.00;0
924663435;9898;1;9922;9923;Okt 49;0.85;425.66;Sep 25;24;48285.00;0
924663436;9898;1;9922;9923;Okt 28;0.84;425.66;Sep 25;24;48286.00;0
924663437;9898;2;9923;9947;Sep 81;0.79;425.66;Sep 25;25;48287.00;0
924663439;9898;1;9923;9947;Sep 86;0.80;425.66;Sep 25;25;48288.00;0
924663440;9898;3;9925;9947;Aug 93;0.69;425.66;Sep 24;27;48289.00;0
924663441;9898;1;9926;9947;Aug 95;0.74;425.66;Sep 24;28;48290.00;0
924663442;9898;0;9926;9947;Sep 26;0.79;425.66;Sep 24;28;48291.00;0
924663443;9898;0;9926;9947;Sep 25;0.80;425.66;Sep 24;28;48292.00;0
924663444;9898;0;9926;9947;Sep 44;0.77;425.66;Sep 24;28;48293.00;0
924663445;9898;0;9926;9947;10. Jan;0.83;425.66;Sep 24;28;48294.00;0
924663447;9898;1;9926;9947;10. Nov;0.83;425.66;Sep 24;28;48295.00;0
924663447;9899;1;9926;9947;Okt 55;0.87;425.63;Sep 24;27;48296.00;0
924663448;9899;1;9926;9947;Okt 69;0.85;425.63;Sep 24;27;48297.00;0
924663449;9899;1;9926;9947;Okt 85;0.88;425.63;Sep 24;27;48298.00;0
924663450;9899;1;9926;9947;Okt 89;0.86;425.63;Sep 24;27;48299.00;0
924663451;9899;1;9926;9947;Okt 82;0.88;425.63;Sep 24;27;48300.00;0
924663452;9899;2;9927;9947;Okt 15;0.82;425.63;Sep 24;28;48301.00;0
924663453;9899;1;9927;9947;Sep 87;0.80;425.63;Sep 24;28;48302.00;0
924663454;9900;1;9927;9947;Okt 58;0.86;425.60;Sep 24;27;48303.00;0
924663455;9900;1;9927;9947;Sep 99;0.81;425.60;Sep 24;27;48304.00;0
924663456;9900;1;9927;9947;Sep 95;0.82;425.60;Sep 24;27;48305.00;0
924663457;9900;1;9927;9947;Sep 74;0.80;425.60;Sep 24;27;48306.00;0
924663458;9900;1;9927;9947;Sep 59;0.79;425.60;Sep 24;27;48307.00;0
924663459;9900;1;9927;9947;Sep 53;0.79;425.60;Sep 24;27;48308.00;0
924663460;9900;3;9927;9947;Sep 63;0.81;425.60;Sep 24;27;48309.00;0
924663461;9900;3;9927;9947;Sep 47;0.79;425.60;Sep 24;27;48310.00;0
924663462;9901;3;9927;9947;Sep 18;0.76;425.60;Sep 24;26;48311.00;0
924663463;9901;3;9927;9947;09. Okt;0.74;425.60;Sep 24;26;48312.00;0
924663464;9901;3;9927;9947;09. Aug;0.74;425.60;Sep 24;26;48313.00;0
924663465;9901;3;9927;9947;09. Jun;0.73;425.60;Sep 24;26;48314.00;0
924663466;9902;3;9927;9947;Sep 29;0.74;425.57;Sep 24;25;48315.00;0
924663466;9902;3;9927;9947;Aug 96;0.73;425.57;Sep 24;25;48316.00;0
924663467;9902;3;9927;9947;Aug 97;0.75;425.57;Sep 24;25;48317.00;0
924663468;9902;3;9927;9947;Aug 84;0.76;425.57;Sep 24;25;48318.00;0
924663469;9903;3;9927;9947;09. Jun;0.79;425.54;Sep 24;24;48319.00;0
924663470;9903;3;9927;9947;Aug 88;0.76;425.54;Sep 24;24;48320.00;0
924663471;9903;3;9927;9947;Aug 84;0.77;425.54;Sep 24;24;48321.00;0
924663472;9903;3;9927;9947;Aug 81;0.76;425.54;Sep 24;24;48322.00;0
924663473;9904;3;9927;9947;Aug 68;0.76;425.56;Sep 24;23;48323.00;0
924663473;9904;3;9927;9947;Aug 17;0.77;425.56;Sep 24;23;48324.00;0
924663474;9904;3;9927;9947;Jul 64;0.73;425.56;Sep 24;23;48325.00;0
924663475;9904;3;9927;9947;Jul 35;0.71;425.56;Sep 24;23;48326.00;0
924663476;9905;3;9927;9947;Jul 50;0.74;425.54;Sep 24;22;48327.00;0
924663477;9906;3;9927;9947;Jul 66;0.79;425.52;Sep 24;21;48328.00;0
924663478;9906;3;9927;9947;Jul 73;0.79;425.52;Sep 24;21;48329.00;0
924663479;9906;0;9927;9947;Jul 82;0.79;425.52;Sep 24;21;48330.00;0
924663479;9906;0;9927;9947;Aug 24;0.78;425.52;Sep 24;21;48331.00;0
924663480;9906;0;9927;9947;Aug 46;0.78;425.52;Sep 24;21;48332.00;0
924663481;9907;1;9928;9947;Aug 52;0.78;425.50;Sep 24;21;48333.00;0
924663482;9907;0;9928;9947;Aug 95;0.80;425.50;Sep 24;21;48334.00;0
924663483;9907;0;9928;9947;Sep 44;0.85;425.50;Sep 24;21;48335.00;0
924663484;9907;0;9928;9947;10. Apr;0.90;425.50;Sep 24;21;48336.00;0
924663484;9907;0;9928;9947;Okt 53;0.88;425.50;Sep 24;21;48337.00;0
924663485;9907;0;9928;9947;Okt 76;0.88;425.50;Sep 24;21;48338.00;0
924663486;9907;0;9928;9947;Okt 73;0.85;425.50;Sep 24;21;48339.00;0
924663487;9908;0;9928;9947;Nov 19;0.88;425.47;Sep 24;20;48340.00;0
924663487;9908;0;9928;9947;Okt 90;0.86;425.47;Sep 24;20;48341.00;0
924663488;9909;0;9928;9947;Okt 45;0.83;425.44;Sep 24;19;48342.00;0
924663489;9909;0;9928;9947;Sep 78;0.81;425.44;Sep 24;19;48343.00;0
924663490;9909;0;9928;9947;Sep 34;0.72;425.44;Sep 24;19;48344.00;0
924663491;9909;0;9928;9947;Aug 95;0.70;425.44;Sep 24;19;48345.00;0
924663491;9910;0;9928;9947;Sep 88;0.79;425.43;Sep 24;18;48346.00;0
924663492;9910;0;9928;9947;Sep 68;0.77;425.43;Sep 24;18;48347.00;0
924663493;9910;1;9928;9947;Sep 53;0.74;425.43;Sep 24;18;48348.00;0
924663494;9911;1;9928;9947;Okt 24;0.78;425.40;Sep 24;17;48349.00;0
924663495;9912;1;9928;9947;Nov 27;0.87;425.38;Sep 24;16;48350.00;0
924663496;9912;3;9930;9947;Sep 85;0.73;425.38;Sep 24;18;48351.00;0
924663497;9912;1;9930;9947;Sep 49;0.71;425.38;Sep 24;18;48352.00;0
924663498;9912;1;9930;9947;09. Feb;0.66;425.38;Sep 24;18;48353.00;0
924663498;9913;3;9931;9947;Aug 60;0.64;425.37;Sep 24;18;48354.00;0
924663499;9915;2;9931;9947;Sep 56;0.71;425.34;Sep 24;16;48355.00;0
924663500;9915;2;9931;9947;Sep 49;0.69;425.34;Sep 24;16;48356.00;0
924663501;9915;4;9932;9947;Sep 28;0.66;425.34;Sep 24;17;48357.00;0
924663502;9915;3;9932;9947;Sep 43;0.67;425.34;Sep 24;17;48358.00;0
924663502;9915;3;9932;9947;Sep 73;0.71;425.34;Sep 24;17;48359.00;0
924663503;9915;3;9932;9947;Sep 78;0.73;425.34;Sep 24;17;48360.00;0
924663503;9915;3;9932;9947;Sep 18;0.73;425.34;Sep 24;17;48361.00;0
924663504;9915;3;9932;9947;9.00;0.72;425.34;Sep 24;17;48362.00;0
924663505;9915;3;9932;9947;Sep 30;0.75;425.34;Sep 24;17;48363.00;0
924663506;9915;3;9932;9947;Sep 53;0.77;425.34;Sep 24;17;48364.00;0
924663506;9915;3;9932;9947;Sep 25;0.75;425.34;Sep 24;17;48365.00;0
924663507;9915;3;9932;9947;09. Jul;0.74;425.34;Sep 24;17;48366.00;0
924663508;9915;3;9932;9947;Sep 26;0.73;425.34;Sep 24;17;48367.00;0
924663508;9915;3;9932;9947;Sep 26;0.73;425.34;Sep 24;17;48368.00;0
924663509;9915;3;9932;9947;Sep 49;0.75;425.34;Sep 24;17;48369.00;0
924663510;9915;3;9932;9947;Sep 40;0.74;425.34;Sep 24;17;48370.00;0
924663510;9915;3;9932;9947;Aug 93;0.71;425.34;Sep 24;17;48371.00;0
924663511;9915;3;9932;9947;Aug 73;0.69;425.34;Sep 24;17;48372.00;0
924663512;9915;3;9932;9947;Jul 98;0.65;425.34;Sep 24;17;48373.00;0
924663513;9915;3;9932;9947;Aug 60;0.72;425.34;Sep 24;17;48374.00;0
924663513;9915;3;9932;9947;Aug 79;0.74;425.34;Sep 24;17;48375.00;0
924663514;9915;3;9932;9947;Aug 74;0.73;425.34;Sep 24;17;48376.00;0
924663515;9915;3;9932;9947;Aug 94;0.75;425.34;Sep 24;17;48377.00;0
924663515;9915;3;9932;9947;Aug 95;0.75;425.34;Sep 24;17;48378.00;0
924663516;9915;3;9932;9947;Aug 72;0.73;425.34;Sep 24;17;48379.00;0
924663516;9915;2;9932;9947;Aug 77;0.72;425.34;Sep 24;17;48380.00;0
924663517;9915;0;9932;9947;Sep 22;0.75;425.34;Sep 24;17;48381.00;0
924663518;9915;0;9932;9947;10. Mrz;0.81;425.34;Sep 24;17;48382.00;0
924663518;9915;1;9933;9947;10. Nov;0.82;425.34;Sep 24;18;48383.00;0
924663519;9915;0;9933;9947;Okt 49;0.84;425.34;Sep 24;18;48384.00;0
924663520;9915;0;9933;9947;Okt 73;0.86;425.34;Sep 24;18;48385.00;0
924663521;9915;1;9934;9947;Okt 51;0.84;425.34;Sep 24;19;48386.00;0
924663522;9915;0;9934;9947;Okt 61;0.85;425.34;Sep 24;19;48387.00;0
924663523;9915;0;9934;9947;11. Mai;0.88;425.34;Sep 24;19;48388.00;0
924663523;9915;0;9934;9947;Okt 81;0.85;425.34;Sep 24;19;48389.00;0
924663524;9915;0;9934;9947;Okt 55;0.79;425.34;Sep 24;19;48390.00;0
924663525;9915;0;9934;9947;Okt 40;0.77;425.34;Sep 24;19;48391.00;0
924663526;9915;0;9934;9947;Okt 44;0.75;425.34;Sep 24;19;48392.00;0
924663526;9916;1;9935;9947;Okt 79;0.77;425.32;Sep 23;19;48393.00;0
924663527;9916;0;9935;9947;Nov 66;0.86;425.32;Sep 23;19;48394.00;0
924663528;9916;0;9935;9947;Nov 81;0.86;425.32;Sep 23;19;48395.00;0
924663529;9916;0;9935;9947;Nov 26;0.84;425.32;Sep 23;19;48396.00;0
924663529;9916;0;9935;9947;Okt 83;0.83;425.32;Sep 23;19;48397.00;0
924663530;9916;0;9935;9947;Okt 99;0.86;425.32;Sep 23;19;48398.00;0
924663531;9916;0;9935;9947;Okt 27;0.84;425.32;Sep 23;19;48399.00;0
924663531;9916;1;9935;9947;Sep 56;0.79;425.32;Sep 23;19;48400.00;0
924663532;9916;1;9935;9947;Sep 20;0.77;425.32;Sep 23;19;48401.00;0
924663533;9916;1;9935;9947;Sep 27;0.76;425.32;Sep 23;19;48402.00;0
924663534;9916;3;9936;9947;Aug 73;0.72;425.32;Sep 23;20;48403.00;0
924663535;9916;2;9936;9947;09. Jun;0.74;425.32;Sep 23;20;48404.00;0
924663535;9916;3;9936;9947;Aug 88;0.74;425.32;Sep 23;20;48405.00;0
924663536;9916;3;9936;9947;Aug 44;0.70;425.32;Sep 23;20;48406.00;0
924663537;9917;3;9936;9947;Aug 73;0.72;425.30;Sep 23;19;48407.00;0
924663538;9917;3;9936;9947;Aug 89;0.72;425.30;Sep 23;19;48408.00;0
924663538;9917;3;9936;9947;Sep 18;0.76;425.30;Sep 23;19;48409.00;0
924663539;9917;3;9936;9947;Aug 70;0.72;425.30;Sep 23;19;48410.00;0
924663540;9917;3;9936;9947;Aug 35;0.67;425.30;Sep 23;19;48411.00;0
924663541;9918;3;9936;9947;Aug 86;0.72;425.27;Sep 23;18;48412.00;0
924663541;9918;3;9936;9947;Aug 79;0.74;425.27;Sep 23;18;48413.00;0
924663542;9918;3;9936;9947;Aug 17;0.69;425.27;Sep 23;18;48414.00;0
924663543;9918;4;9937;9947;Jul 46;0.63;425.27;Sep 23;19;48415.00;0
924663544;9918;3;9937;9947;07. Dez;0.59;425.27;Sep 23;19;48416.00;0
